@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

R_data_frame,10,3,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1256,2421,269,269,0,0,100,0,0,1,0.095573,0.121996,25.993099,28.455366,525.12898,82.674134,442.454846,1.952152,0.307339,1.644814,442.454846,1.644814,84.256414,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.814,0.003,3.796875,0.015625,3796.875,15.625,1245391,207181,24261,100,75.092937,?,?
R_data_frame,10,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1256,2421,269,269,0,0,100,0,0,1,0.098065,0.125919,26.671027,29.370348,525.12898,85.166314,439.962666,1.952152,0.316603,1.635549,439.962666,1.635549,83.781829,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.941,0.003,3.921875,0,3921.875,0,1204662,207181,24261,100,75,?,?
R_data_frame,10,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,269,0,0,100,0,0,1,0.100762,0.131154,27.404365,30.591299,525.12898,88.174678,436.954303,1.952152,0.327787,1.624365,436.954303,1.624365,83.208948,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.975,0.004,3.890625,0,3890.625,0,1196349,207181,24261,100,75.185874,?,?
R_data_frame,10,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,269,0,0,100,0,0,1,0.094801,0.12166,25.783316,28.376996,525.12898,82.024903,443.104077,1.952152,0.304925,1.647227,443.104077,1.647227,84.380046,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.907,0.004,3.875,0.015625,3875,15.625,1209093,207181,24261,100,75,?,?
R_data_frame,10,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,269,0,0,100,0,0,1,0.096681,0.124064,26.294411,28.937767,525.12898,83.843419,441.285561,1.952152,0.311686,1.640467,441.285561,1.640467,84.033747,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,0.004,3.984375,0.015625,3984.375,15.625,1205413,207181,24261,100,75.092937,?,?
R_data_frame,10,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.097594,0.125684,26.542927,29.315594,525.12898,84.966425,440.162555,1.952152,0.31586,1.636292,440.162555,1.636292,83.819894,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.972,0.003,3.9375,0,3937.5,0,1200951,207181,24261,100,75.185874,?,?
R_data_frame,10,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,269,0,0,100,0,0,1,0.096044,0.122958,26.104468,28.658811,526.121817,83.230073,442.891744,1.955843,0.309405,1.646438,442.891744,1.646438,84.180456,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.933,0.003,3.90625,0.015625,3906.25,15.625,1236726,207181,24261,100,75,?,?
R_data_frame,10,10,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1257,2421,269,268,1,0,99.628253,0.371747,0,0.994951,0.096023,0.124178,26.100031,28.944708,526.065321,83.453311,442.612009,1.955633,0.310235,1.645398,442.612009,1.645398,84.136322,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,2.41,0.004,2.3125,0,2312.5,0,1214752,207181,24261,100,75,?,?
R_data_frame,1,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1257,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002062,0.043054,0.560884,10.042349,525.12898,9.598976,515.530005,1.952152,0.035684,1.916468,522.689373,1.943083,99.535427,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,37.596,0.004,37.265625,0,37265.625,0,1193592,207181,24261,99.628253,25,?,?
R_data_frame,1,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1258,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.004325,0.060893,1.17626,14.203088,525.12898,19.349528,505.779453,1.952152,0.071931,1.880221,520.094035,1.933435,99.041198,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992564,0.989649,0.99701,0.98906,0.993548,0.992565,38.672,0.004,38.421875,0.015625,38421.875,15.625,1219300,207181,24261,99.256506,25,?,?
R_data_frame,1,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1259,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.004528,0.060879,1.231564,14.199919,525.12898,1083.091597,-557.962616,1.952152,4.026363,-2.07421,519.926015,1.93281,99.009202,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.003009,0.996991,0.007435,0.992565,0.992565,0.992565,0.989556,0.995882,0.988151,0.993548,0.992565,38.171,0.004,37.984375,0.015625,37984.375,15.625,1194133,207181,24261,99.256506,25,?,?
R_data_frame,1,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1259,2421,269,269,0,0,100,0,0,1,0.000412,0.000935,0.111943,0.217996,525.12898,0.319809,524.809172,1.952152,0.001189,1.950963,524.809172,1.950963,99.939099,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,35.067,0.004,34.921875,0,34921.875,0,1206292,207181,24261,100,25,?,?
R_data_frame,1,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.13,2421,269,269,0,0,100,0,0,1,0.000824,0.001432,0.224123,0.334024,525.12898,0.640412,524.488568,1.952152,0.002381,1.949772,524.488568,1.949772,99.878047,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.601,0.004,37.40625,0.015625,37406.25,15.625,1226102,207181,24261,100,25,?,?
R_data_frame,1,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1301,2421,269,269,0,0,100,0,0,1,0.000617,0.001328,0.167709,0.309762,525.12898,0.479303,524.649677,1.952152,0.001782,1.950371,524.649677,1.950371,99.908727,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.322,0.003,38.203125,0,38203.125,0,1218333,207181,24261,100,25,?,?
R_data_frame,1,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1301,2421,269,269,0,0,100,0,0,1,0.000617,0.001324,0.167872,0.308726,525.12898,0.479765,524.649215,1.952152,0.001784,1.950369,524.649215,1.950369,99.908639,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,35.488,0.003,35.40625,0,35406.25,0,1203782,207181,24261,100,25,?,?
R_data_frame,1,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1302,2421,269,268,1,0,99.628253,0.371747,0,0.994948,0.002472,0.043127,0.672434,10.05919,525.12898,1074.476904,-549.347924,1.952152,3.994338,-2.042186,522.370572,1.941898,99.474718,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,0.997826,0.975,0.996283,0.00063,0.99937,0.003717,0.996375,0.996283,0.996294,0.995249,0.997826,0.993736,0.995223,0.996283,39.286,0.004,39.046875,0,39046.875,0,1203482,207181,24261,99.628253,25,?,?
R_data_frame,1,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1302,2421,269,269,0,0,100,0,0,1,0.00041,0.000767,0.111546,0.178794,526.121817,0.318772,525.803045,1.955843,0.001185,1.954658,525.803045,1.954658,99.939411,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.486,0.003,38.359375,0,38359.375,0,1222989,207181,24261,100,25,?,?
R_data_frame,1,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1303,2421,269,269,0,0,100,0,0,1,0.000206,0.000545,0.056055,0.127063,526.065321,0.160184,525.905137,1.955633,0.000595,1.955038,525.905137,1.955038,99.969551,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.952,0.003,38.8125,0,38812.5,0,1219336,207181,24261,100,25,?,?
R_data_frame,2,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1304,2421,269,269,0,0,100,0,0,1,0,0,0,0,526.121817,0,526.121817,1.955843,0,1.955843,526.121817,1.955843,100,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,38.329,0.003,38.140625,0,38140.625,0,1213405,207181,24261,100,25,?,?
R_data_frame,2,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1304,2421,269,269,0,0,100,0,0,1,0.000619,0.001213,0.168329,0.282831,526.065321,0.481246,525.584074,1.955633,0.001789,1.953844,525.584074,1.953844,99.90852,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.791,0.004,37.515625,0,37515.625,0,1228986,207181,24261,100,25,?,?
R_data_frame,2,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1305,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002267,0.043123,0.616578,10.058392,525.12898,1074.317269,-549.188289,1.952152,3.993744,-2.041592,522.520355,1.942455,99.503241,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.996282,0.994801,0.997382,0.993676,0.996774,0.996283,38.064,0.003,37.96875,0.015625,37968.75,15.625,1198253,207181,24261,99.628253,25,?,?
R_data_frame,2,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1306,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002471,0.043133,0.671958,10.060731,525.12898,1074.475655,-549.346674,1.952152,3.994333,-2.042181,522.371822,1.941903,99.474956,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.997396,0.993691,0.996774,0.996283,37.041,0.004,36.96875,0,36968.75,0,1205401,207181,24261,99.628253,25,?,?
R_data_frame,2,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1306,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002675,0.043013,0.727545,10.032639,525.12898,9.077367,516.051614,1.952152,0.033745,1.918407,522.213065,1.941313,99.444724,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.998505,0.994483,0.996774,0.996283,37.913,0.004,37.828125,0,37828.125,0,1209386,207181,24261,99.628253,25,?,?
R_data_frame,2,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1307,2421,269,267,2,0,99.256506,0.743494,0,0.989895,0.004324,0.060812,1.175875,14.184213,525.12898,17.387778,507.741203,1.952152,0.064639,1.887514,520.060757,1.933311,99.034861,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,0.997826,0.975,0.992565,0.002121,0.997879,0.007435,0.992706,0.992565,0.992576,0.99009,0.997816,0.989587,0.991932,0.992565,38.369,0.004,38.25,0.015625,38250,15.625,1194431,207181,24261,99.256506,25,?,?
R_data_frame,2,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.trees.J48 -C 0.25 -M 2\" -S 1 -num-slots 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',5134738557155845452,20211023.1308,2421,269,269,0,0,100,0,0,1,0.000617,0.001324,0.167872,0.308726,525.12898,0.479765,524.649215,1.952152,0.001784,1.950369,524.649215,1.950369,99.908639,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,37.843,0.004,37.734375,0.015625,37734.375,15.625,1224993,207181,24261,100,25,?,?
